@relation mfeat-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.instance.ReservoirSample-S1-Z100

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute att144 numeric
@attribute att145 numeric
@attribute att146 numeric
@attribute att147 numeric
@attribute att148 numeric
@attribute att149 numeric
@attribute att150 numeric
@attribute att151 numeric
@attribute att152 numeric
@attribute att153 numeric
@attribute att154 numeric
@attribute att155 numeric
@attribute att156 numeric
@attribute att157 numeric
@attribute att158 numeric
@attribute att159 numeric
@attribute att160 numeric
@attribute att161 numeric
@attribute att162 numeric
@attribute att163 numeric
@attribute att164 numeric
@attribute att165 numeric
@attribute att166 numeric
@attribute att167 numeric
@attribute att168 numeric
@attribute att169 numeric
@attribute att170 numeric
@attribute att171 numeric
@attribute att172 numeric
@attribute att173 numeric
@attribute att174 numeric
@attribute att175 numeric
@attribute att176 numeric
@attribute att177 numeric
@attribute att178 numeric
@attribute att179 numeric
@attribute att180 numeric
@attribute att181 numeric
@attribute att182 numeric
@attribute att183 numeric
@attribute att184 numeric
@attribute att185 numeric
@attribute att186 numeric
@attribute att187 numeric
@attribute att188 numeric
@attribute att189 numeric
@attribute att190 numeric
@attribute att191 numeric
@attribute att192 numeric
@attribute att193 numeric
@attribute att194 numeric
@attribute att195 numeric
@attribute att196 numeric
@attribute att197 numeric
@attribute att198 numeric
@attribute att199 numeric
@attribute att200 numeric
@attribute att201 numeric
@attribute att202 numeric
@attribute att203 numeric
@attribute att204 numeric
@attribute att205 numeric
@attribute att206 numeric
@attribute att207 numeric
@attribute att208 numeric
@attribute att209 numeric
@attribute att210 numeric
@attribute att211 numeric
@attribute att212 numeric
@attribute att213 numeric
@attribute att214 numeric
@attribute att215 numeric
@attribute att216 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.214286,0.136364,0.106021,0.228426,0.450777,0.258224,0.047619,0.236842,0.076923,0.411765,0.277778,0.411765,0.325,0.594203,0.373041,0.173913,0.525424,0.669052,0.073171,0.380952,0.7,0.583333,0.352941,0.7,0.669903,0.581888,0.291111,0.395683,0.757455,0.381853,0.85,0.804878,0.511628,0.5,0.904762,0.5,0.546535,0.631579,0.136434,0.245734,0.742627,0.559252,0.727273,0.789474,0.790698,0.304348,0.714286,0.727273,0.388747,0.732297,0.164852,0.374172,0.747748,0.410448,0.853659,0.564103,0.511628,0.333333,0.727273,0.526316,0.448101,0.69011,0.089094,0.505311,0.770677,0.36961,0.85,0.756757,0.214286,0.631579,0.842105,0.541667,0.476923,0.536885,0.358346,0.228733,0.568317,0.692171,0.214286,0.564103,0.7,0.458333,0.842105,0.684211,0.354839,0.291866,0.3424,0.194346,0.452206,0.621185,0.146341,0.657143,0.613636,0.75,0.647059,0.409091,0.396825,0.53626,0.584762,0.242567,0.504087,0.635849,0.447368,0.325581,0.622222,0.565217,0.428571,0.105263,0.469903,0.441913,0.136473,0.590618,0.708494,0.284192,0.604651,0.566667,0.35,0.333333,0.363636,0.565217,0.549708,0.290493,0.136968,0.470305,0.722222,0.367537,0.595238,0.666667,0.136364,0.583333,0.777778,0.36,0.553648,0.121681,0.138554,0.209854,0.479212,0.411348,0.305556,0.382353,0.382353,0.652174,0.333333,0.545455,0.371901,0.245841,0.119822,0.242567,0.611738,0.325678,0.222222,0.129032,0.428571,0.545455,0.411765,0.458333,0.495868,0.435453,0.446266,0.320215,0.602339,0.602782,0.325581,0.484848,0.466667,0.416667,0.904762,0.666667,0.569915,0.438356,0.130933,0.550802,0.714286,0.438272,0.386364,0.789474,0.363636,0.764706,0.952381,0.6,0.509091,0.383639,0.099734,0.595054,0.807818,0.218944,0.595238,0.325581,0.272727,0.411765,0.416667,0.583333,0.47541,0.419643,0.585734,0.230016,0.456989,0.730216,0.130435,0.275,0.55814,0.36,0.416667,0.222222,0.112821,0.37381,0.126632,0.177172,0.457746,0.268707,0.448276,0.810811,0.2,0.714286,0.571429,0.347826,1
0.196429,0.471074,0.183246,0.483926,0.497409,0.429276,0.190476,0.421053,0.589744,0.588235,0.944444,0.588235,0.725,0.293478,0.368339,0.428261,0.59322,0.837209,0.317073,0.738095,0.65,0.875,0.823529,0.35,0.742718,0.574181,0.173333,0.401079,0.82505,0.57845,0.8,0.292683,0.651163,0.35,0.142857,0.909091,0.435644,0.370119,0.271318,0.530717,0.742627,0.725572,0.545455,0.184211,0.418605,0.434783,0.428571,0.136364,0.58312,0.455959,0.281493,0.627483,0.779279,0.604478,0.804878,0.333333,0.651163,0.458333,0.454545,0.578947,0.594937,0.610989,0.228879,0.594841,0.838346,0.583162,0.8,0.135135,0.738095,0.263158,0.421053,0.916667,0.676923,0.516393,0.43951,0.533081,0.627723,0.855872,0.452381,0.538462,0.45,0.75,0.105263,0.105263,0.827957,0.422648,0.4016,0.454064,0.529412,0.804309,0.390244,0.628571,0.568182,0.708333,0.529412,0.545455,0.707231,0.383588,0.56,0.491393,0.547684,0.824528,0.289474,0.674419,0.577778,0.695652,0.428571,0.894737,0.392233,0.628702,0.18599,0.682303,0.793436,0.440497,0.651163,0.933333,0.3,0.611111,0.454545,0.608696,0.719298,0.632042,0.146277,0.577849,0.814176,0.557836,0.690476,0.69697,0.590909,0.291667,0.777778,0.8,0.356223,0.493363,0.187952,0.412409,0.575492,0.65721,0.472222,0.588235,0.735294,0.347826,0.888889,0.772727,0.493113,0.2939,0.115385,0.491393,0.706546,0.538622,0.388889,0.806452,0.828571,0.863636,0.882353,0.5,0.64876,0.589595,0.386157,0.593918,0.668616,0.763524,0.55814,0.636364,0.733333,0.708333,0.142857,0.722222,0.574153,0.60274,0.299509,0.417112,0.774286,0.652263,0.613636,0.394737,0.818182,0.588235,0.095238,0.8,0.532231,0.693935,0.18617,0.367852,0.885993,0.364907,0.690476,0.674419,0.545455,0.588235,0.666667,0.875,0.555556,0.485119,0.513032,0.489396,0.505376,0.917266,0.173913,0.65,0.604651,0.64,0.5,0.833333,0.425641,0.345238,0.127937,0.420784,0.434272,0.363946,0.517241,0.513514,0.771429,0.357143,0.571429,0.565217,3
0.78125,0.871901,0.391361,0.654822,0.601036,0.71875,0.785714,0.763158,0.769231,0.647059,0.833333,0.411765,0.69,0.126812,0.354232,0.573913,0.680387,0.715564,0.682927,0.428571,0.525,0.666667,0.470588,0.5,0.606796,0.123314,0.237778,0.482014,0.940358,0.733459,0.475,0.560976,0.72093,0.1,0.52381,0.590909,0.324752,0.091681,0.474419,0.668942,0.919571,0.530146,0.212121,0.263158,0.488372,0.043478,0.047619,0,0.255754,0.062176,0.479005,0.68543,0.932432,0.567164,0.097561,0.051282,0.72093,0.083333,0.090909,0.421053,0.362025,0.272527,0.365591,0.626707,0.943609,0.784394,0.075,0.432432,0.952381,0.210526,0.421053,0.791667,0.553846,0.331967,0.45023,0.62949,0.706931,0.478648,0.52381,0.205128,0.525,0.791667,0.421053,0.157895,0.575269,0.371611,0.4384,0.625442,0.595588,0.59246,0.609756,0.542857,0.636364,0.5,0.647059,0.681818,0.643739,0.265267,0.470476,0.668232,0.673025,0.515094,0.736842,0.790698,0.644444,0.304348,0.047619,0.736842,0.128155,0.373576,0.411836,0.492537,0.878378,0.657194,0.116279,0.566667,0.225,0.666667,0.090909,0.304348,0.783626,0.463028,0.352394,0.627608,0.898467,0.595149,0.142857,0.606061,0.840909,0.666667,0.666667,0.52,0.55794,0.74115,0.413253,0.618613,0.66302,0.595745,0.666667,0.852941,0.941176,0.652174,0.555556,0.454545,0.625344,0.574861,0.344675,0.668232,0.819413,0.676409,0.694444,0.709677,0.914286,0.454545,0.529412,0.541667,0.702479,0.423892,0.256831,0.660107,0.738791,0.608964,0.395349,0.424242,0.8,0.75,0.52381,0.555556,0.480932,0.454012,0.425532,0.458111,0.825714,0.771605,0.318182,0.578947,0.886364,0.647059,0.47619,0.68,0.115702,0.566996,0.413564,0.465224,0.95114,0.675466,0.142857,0.790698,0.795455,0.647059,0.333333,0.75,0.570128,0.428571,0.40192,0.66721,0.607527,0.276978,0.804348,0.775,0.674419,0.68,0.25,0.666667,0.630769,0.302381,0.366841,0.620102,0.593897,0.608844,0.62069,0.27027,0.514286,0.428571,0.571429,0.695652,8
0.654018,0.915289,0.315445,0.717428,0.629534,0.677632,0.619048,0.763158,0.820513,0.411765,0.722222,0.411765,0.8125,0.128623,0.278997,0.654348,0.707022,0.635063,0.658537,0.52381,0.525,0.75,0.470588,0.5,0.740291,0.194605,0.206667,0.552158,0.962227,0.708885,0.7,0.414634,0.72093,0.3,0.52381,0.409091,0.413861,0.022071,0.365891,0.725256,0.949062,0.47817,0.242424,0.157895,0.488372,0.391304,0.047619,0,0.498721,0.16753,0.36703,0.75,0.957207,0.56903,0.317073,0.102564,0.72093,0.416667,0.090909,0.421053,0.425316,0.441758,0.267281,0.679818,0.964286,0.774127,0.3,0.27027,1,0.421053,0.421053,0.708333,0.730769,0.321721,0.358346,0.691871,0.728713,0.491103,0.5,0.307692,0.525,0.625,0.421053,0.157895,0.663978,0.424242,0.3456,0.69788,0.615809,0.561939,0.585366,0.657143,0.636364,0.583333,0.647059,0.681818,0.786596,0.316794,0.512381,0.732394,0.702997,0.49434,0.763158,0.883721,0.644444,0.391304,0.047619,0.842105,0.141748,0.302961,0.344203,0.541578,0.899614,0.623446,0.093023,0.633333,0.225,0.444444,0.181818,0.130435,0.669591,0.510563,0.275266,0.686998,0.91954,0.58209,0.119048,0.727273,0.886364,0.333333,0.666667,0.36,0.487124,0.699115,0.343373,0.678832,0.68709,0.541371,0.472222,0.852941,0.941176,0.304348,0.666667,0.272727,0.809917,0.650647,0.288462,0.732394,0.844244,0.665971,0.5,0.903226,0.914286,0.545455,0.529412,0.541667,0.845041,0.433526,0.198543,0.722719,0.760234,0.625966,0.372093,0.545455,0.8,0.583333,0.52381,0.555556,0.538136,0.448141,0.297872,0.520499,0.841429,0.748971,0.295455,0.526316,0.886364,0.411765,0.47619,0.68,0.120661,0.559944,0.336436,0.562597,0.969055,0.664596,0.119048,0.883721,0.795455,0.411765,0.416667,0.583333,0.735883,0.495536,0.399177,0.727569,0.637097,0.27518,0.608696,0.875,0.674419,0.52,0.166667,0.666667,0.658974,0.285714,0.330287,0.686542,0.619718,0.457483,0.586207,0.216216,0.514286,0.428571,0.571429,0.695652,8
0.375,0.35124,0.244764,0.306261,0.593264,0.409539,0.309524,0.157895,0.307692,0.411765,0.277778,0.352941,0.365,0.391304,0.438871,0.213043,0.677966,0.719141,0.292683,0.452381,0.575,0.5,0.352941,0.65,0.441748,0.554913,0.197778,0.446043,0.715706,0.510397,0.575,0.731707,0.813953,0.6,0.714286,0.454545,0.225743,0.505942,0.350388,0.365188,0.546917,0.546778,0.939394,0.710526,0.906977,0.391304,0.619048,0.5,0.179028,0.511226,0.345257,0.480132,0.601351,0.522388,0.926829,0.692308,0.813953,0.416667,0.545455,0.368421,0.15443,0.312088,0.258065,0.581184,0.746241,0.595483,0.975,0.675676,0.52381,0.736842,0.736842,0.333333,0.179487,0.340164,0.490046,0.349716,0.720792,0.731317,0.47619,0.641026,0.975,0.375,0.736842,0.631579,0.419355,0.189793,0.4512,0.265018,0.630515,0.707361,0.414634,0.742857,0.909091,0.666667,0.411765,0.636364,0.40388,0.288168,0.546667,0.314554,0.506812,0.726415,0.210526,0.209302,0.911111,0.391304,0.428571,0.684211,0.341748,0.396355,0.245169,0.560768,0.776062,0.351687,0.906977,0.666667,0.225,0.444444,0.363636,0.347826,0.426901,0.170775,0.179521,0.540931,0.789272,0.583955,0.857143,0.757576,0.431818,0.583333,0.555556,0.56,0.321888,0.196903,0.246988,0.264599,0.691466,0.576832,0.611111,0.294118,0.529412,0.565217,0.333333,0.409091,0.305785,0.146026,0.20858,0.314554,0.717833,0.56785,0.527778,0.225806,0.571429,0.454545,0.411765,0.5,0.400826,0.169557,0.464481,0.445438,0.748538,0.729521,0.581395,0.515152,0.755556,0.333333,0.714286,0.388889,0.438559,0.172211,0.333879,0.550802,0.821429,0.627572,0.681818,0.710526,0.659091,0.411765,0.761905,0.24,0.390083,0.330042,0.261968,0.601236,0.838762,0.346273,0.857143,0.209302,0.386364,0.294118,0.25,0.291667,0.322404,0.303571,0.593964,0.324633,0.594086,0.76259,0.369565,0.15,0.860465,0.28,0.25,0.388889,0.584615,0.292857,0.20235,0.245315,0.389671,0.248299,0.689655,0.891892,0.285714,0.714286,0.857143,0.652174,1
0.339286,0.42562,0.201571,0.201354,0.497409,0.347039,0.357143,0.184211,0.282051,0.352941,0.333333,0.235294,0.47,0.369565,0.242947,0.2,0.583535,0.568873,0.243902,0.47619,0.8,0.291667,0.176471,0.65,0.524272,0.88632,0.253333,0.269784,0.860835,0.415879,0.525,0.707317,0.604651,0.75,0.571429,0.545455,0.368317,0.533107,0.24031,0.232082,0.812332,0.613306,0.757576,0.789474,0.744186,0.608696,0.285714,0.409091,0.286445,0.614853,0.250389,0.215232,0.842342,0.436567,0.536585,0.820513,0.604651,0.541667,0.318182,0.263158,0.194937,0.672527,0.133641,0.362671,0.868421,0.312115,0.525,0.648649,0.452381,0.894737,0.578947,0.416667,0.379487,0.717213,0.271057,0.172023,0.627723,0.560498,0.095238,0.666667,0.8,0.25,0.578947,0.631579,0.435484,0.422648,0.2512,0.155477,0.522059,0.520646,0.170732,0.828571,0.613636,0.458333,0.235294,0.545455,0.611993,0.295802,0.441905,0.198748,0.564033,0.564151,0.736842,0.186047,0.622222,0.26087,0.285714,0.578947,0.291262,0.861048,0.236715,0.449893,0.801158,0.436945,0.302326,0.7,0.6,0.277778,0.590909,0.434783,0.45614,0.512324,0.159574,0.316212,0.821839,0.222015,0.285714,0.848485,0.318182,0.541667,0.388889,0.64,0.270386,0.497788,0.238554,0.213504,0.575492,0.250591,0.277778,0.147059,0.382353,0.608696,0.388889,0.5,0.38843,0.297597,0.224852,0.198748,0.72912,0.217119,0.194444,0.064516,0.428571,0.227273,0.235294,0.416667,0.541322,0.520231,0.247723,0.216458,0.660819,0.482226,0.023256,0.545455,0.466667,0.291667,0.571429,0.277778,0.391949,0.516634,0.168576,0.44385,0.768571,0.368313,0.090909,0.684211,0.5,0.705882,0.619048,0.32,0.271074,0.502116,0.212766,0.449768,0.885993,0.340062,0.285714,0.186047,0.181818,0.352941,0.458333,0.375,0.562842,0.255952,0.444444,0.200653,0.5,0.611511,0.413043,0.125,0.651163,0.32,0.375,0.277778,0.441026,0.607143,0.240209,0.207836,0.5,0.445578,0.827586,0.918919,0.428571,0.785714,0.642857,0.565217,1
0.162946,0.725207,0.23822,0.402707,0.642487,0.386513,0.142857,0.710526,0.538462,0.941176,0.888889,0.588235,0.3225,0.288043,0.346395,0.332609,0.598063,0.686941,0.02439,0.571429,0.3,0.208333,0.764706,0.15,0.63835,0.43738,0.28,0.278777,0.499006,0.506616,0.75,0.463415,0,0.25,0.095238,0.545455,0.683168,0.286927,0.234109,0.360068,0.72118,0.70894,0.848485,0.105263,0.232558,0.347826,0.47619,0.590909,0.585678,0.405872,0.25972,0.40894,0.702703,0.533582,0.756098,0.051282,0,0.375,0.5,0.263158,0.521519,0.626374,0.130568,0.376328,0.454887,0.439425,0.75,0.324324,0.309524,0.157895,0.157895,0.583333,0.551282,0.497951,0.350689,0.294896,0.433663,0.66726,0.119048,0.358974,0.25,0.333333,0.157895,0.526316,0.41129,0.4689,0.344,0.379859,0.154412,0.642729,0.04878,0.714286,0.068182,0.041667,0.470588,0.090909,0.43739,0.412214,0.510476,0.450704,0.73842,0.688679,0.447368,0.930233,0.044444,0.347826,0.47619,0.368421,0.568932,0.567198,0.285024,0.430704,0.554054,0.451155,0.511628,0.7,1,0.611111,0.5,0.608696,0.587719,0.75,0.212766,0.375602,0.530651,0.330224,0.5,0.787879,0.409091,0.375,0.5,0.32,0.5,0.70354,0.286747,0.419708,0.242888,0.378251,0.416667,0.794118,0.441176,0.347826,0.833333,0.590909,0.341598,0.495379,0.257396,0.450704,0.413093,0.325678,0.333333,0.83871,0.428571,0.318182,0.823529,0,0.464876,0.757225,0.335155,0.332737,0.497076,0.57187,0.232558,0.606061,0.111111,0.375,0.095238,0.5,0.525424,0.796477,0.191489,0.28164,0.454286,0.50823,0.295455,0.578947,0.181818,0.588235,0.047619,0.64,0.642975,0.672779,0.242021,0.395672,0.553746,0.352484,0.5,0.930233,0.681818,0.941176,0.541667,0.625,0.557377,0.516369,0.521262,0.404568,0.677419,0.719424,0.217391,0.925,0.046512,0.4,0.541667,0.611111,0.182051,0.557143,0.276762,0.444634,0.753521,0.431973,0.448276,0.27027,0.657143,0.357143,0.642857,0.130435,2
0.308036,0.289256,0.183246,0.201354,0.474093,0.388158,0.095238,0.394737,0.358974,0.352941,0.388889,0.705882,0.41,0.358696,0.456113,0.23913,0.469734,0.817531,0.02439,0.714286,0.425,0.541667,0.117647,0.95,0.330097,0.612717,0.315556,0.201439,0.50497,0.531191,0.8,0.463415,0.348837,0.55,0.619048,0.545455,0.411881,0.533107,0.262016,0.180887,0.557641,0.731809,0.787879,0.578947,0.395349,0.347826,0.428571,0.409091,0.55243,0.528497,0.278383,0.274834,0.475225,0.557836,0.804878,0.666667,0.348837,0.291667,0.454545,0.894737,0.2,0.47033,0.225806,0.338392,0.546992,0.527721,0.8,0.486486,0.142857,0.684211,0.631579,0.416667,0.312821,0.32377,0.485452,0.092628,0.455446,0.839858,0.166667,0.615385,0.425,0.416667,0.631579,0.736842,0.435484,0.129187,0.456,0.130742,0.318015,0.770197,0.097561,0.657143,0.409091,0.458333,0.294118,1,0.604938,0.288168,0.655238,0.230047,0.490463,0.792453,0.447368,0.418605,0.377778,0.434783,0.428571,0.684211,0.419417,0.451025,0.188406,0.466951,0.552124,0.420959,0.55814,0.833333,0.625,0.388889,0.636364,0.434783,0.432749,0.34331,0.172872,0.29695,0.551724,0.503731,0.547619,0.666667,0.25,0.541667,0.444444,0.64,0.266094,0.232301,0.190361,0.231752,0.323851,0.607565,0.361111,0.382353,0.294118,0.521739,0.444444,0.5,0.316804,0.134935,0.171598,0.230047,0.419865,0.478079,0.277778,0.258065,0.4,0.5,0.294118,1,0.421488,0.211946,0.528233,0.191413,0.479532,0.721793,0.27907,0.727273,0.222222,0.375,0.619048,0.833333,0.269068,0.238748,0.273322,0.326203,0.604286,0.596708,0.340909,0.421053,0.159091,0.117647,0.666667,0.32,0.542149,0.468265,0.180851,0.409583,0.672638,0.332298,0.547619,0.27907,0.522727,0.352941,0.5,0.375,0.464481,0.238095,0.628258,0.194127,0.486559,0.879496,0.173913,0.375,0.395349,0.32,0.5,0.722222,0.548718,0.207143,0.164491,0.272572,0.408451,0.396259,0.37931,0.756757,0.571429,0.214286,0.571429,0.913043,9
0.633929,0.334711,0.420157,0.368866,0.492228,0.151316,0.47619,0.578947,0.25641,0.647059,0.111111,0.647059,0.105,0.442029,0.373041,0.35,0.365617,0.45975,0.365854,0.404762,0.525,0.166667,0.176471,0.1,0.218447,0.631985,0.38,0.329137,0.272366,0.175803,0.4,0.536585,0.255814,0.3,0.761905,0.5,0.788119,0.57725,0.303876,0.250853,0.324397,0.345114,0.848485,0.815789,0.488372,0.565217,0.761905,0.545455,0.624041,0.580311,0.304821,0.246689,0.288288,0.20709,0.609756,0.846154,0.255814,0.416667,0.681818,0.210526,0.422785,0.356044,0.319508,0.230653,0.244361,0.117043,0.5,0.513514,0.047619,0.421053,0.789474,0.541667,0.25641,0.364754,0.192956,0.245747,0.362376,0.483986,0.214286,0.589744,0.525,0.041667,0.789474,0.473684,0.139785,0.22807,0.2016,0.422261,0.389706,0.411131,0.292683,0.4,0.318182,0.333333,0.470588,0.136364,0.315697,0.284351,0.318095,0.450704,0.373297,0.415094,0.447368,0.069767,0.288889,0.043478,0.47619,0.421053,0.601942,0.441913,0.464976,0.204691,0.272201,0.182948,0.465116,0.4,0.675,0.666667,0.5,0.565217,0.350877,0.27993,0.426862,0.215088,0.335249,0.238806,0.404762,0.393939,0.159091,0.75,0.611111,0.28,0.678112,0.227876,0.466265,0.448905,0.16849,0.134752,0.472222,0.588235,0.176471,0.73913,0.166667,0.545455,0.22865,0.142329,0.451183,0.450704,0.422122,0.173278,0.388889,0.354839,0.285714,0.090909,0.235294,0.041667,0.177686,0.319846,0.340619,0.239714,0.329435,0.412674,0.232558,0.454545,0.133333,0,0.761905,0.444444,0.391949,0.328767,0.268412,0.28877,0.377143,0.185185,0.25,0.552632,0.068182,0.411765,0.809524,0.6,0.687603,0.307475,0.402926,0.299845,0.387622,0.142857,0.404762,0.255814,0.431818,0.529412,0.541667,0.583333,0.468124,0.229167,0.437586,0.358891,0.473118,0.519784,0.521739,0.35,0.302326,0.04,0.541667,0.666667,0.435897,0.483333,0.458225,0.50937,0.546948,0.290816,0.655172,0.675676,0.628571,0.714286,0.785714,0.173913,5
0.194196,0.836777,0.460733,0.152284,0.411917,0.421053,0.833333,0.710526,0.102564,0.529412,0.777778,0.882353,0.5075,0.418478,0.437304,0.123913,0.484262,0.599284,0.731707,0.571429,0.775,0.5,0.647059,0.1,0.686893,0.429672,0.324444,0.357914,0.667992,0.504726,0.125,0.463415,0.627907,0.6,0,0.318182,0.706931,0.337861,0.516279,0.199659,0.552279,0.632017,0.575758,0.105263,0.906977,0.652174,0.571429,0.363636,0.626598,0.416235,0.511664,0.339404,0.623874,0.535448,0.390244,0.051282,0.627907,0.666667,0.590909,0.421053,0.577215,0.591209,0.431644,0.497724,0.68609,0.416838,0.275,0.324324,0.333333,0.526316,0.263158,0.375,0.576923,0.637295,0.485452,0.226843,0.586139,0.615658,0.571429,0.358974,0.825,0.625,0.263158,0.263158,0.615591,0.733652,0.4784,0.157244,0.512868,0.579892,0.658537,0.714286,0.727273,0.333333,0.588235,0.318182,0.627866,0.507634,0.510476,0.169014,0.337875,0.603774,0.526316,0.930233,0.733333,0.652174,0.571429,0.526316,0.518447,0.535308,0.478261,0.554371,0.640927,0.449378,0.255814,0.7,0.425,0.333333,0.590909,0.391304,0.464912,0.623239,0.425532,0.452648,0.666667,0.347015,0.190476,0.787879,0.25,0.083333,0.388889,0.12,0.396996,0.721239,0.479518,0.142336,0.564551,0.375887,0.722222,0.794118,0.294118,0.043478,0.722222,0.363636,0.517906,0.702403,0.440828,0.169014,0.573363,0.302714,0.75,0.83871,0.342857,0.636364,0.705882,0.208333,0.518595,0.865125,0.433515,0.300537,0.580897,0.585781,0.44186,0.606061,0.577778,0.666667,0,0.555556,0.516949,0.863014,0.446809,0.527629,0.695714,0.497942,0.363636,0.578947,0.477273,0.529412,0.047619,0.44,0.656198,0.565585,0.481383,0.565688,0.747557,0.385093,0.190476,0.930233,0.204545,0.529412,0.625,0.416667,0.619308,0.688988,0.573388,0.163132,0.384409,0.69964,0.847826,0.925,0.674419,0.68,0.625,0.888889,0.397436,0.733333,0.451697,0.120954,0.319249,0.392857,0.62069,0.27027,0.285714,0.571429,0.642857,0.347826,2
